workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-feb-1,8781.383888637498,24817.0,0.5%:8737.89714480293:269.814|1.1%:6|1,1.0%:8695.687122875453:287.814|1.2%:12|1,1.1%:8688.448064525428:994.256|4.0%:20|6,1.1%:8687.995441368772:1235.07|5.0%:43|7,3.5%:8476.969241434015:1593.698|6.4%:86|8
rangeland-feb-2,8767.20300415942,24742.0,0.5%:8723.510647381563:157.05|0.6%:6|1,1.0%:8681.588633361749:244.05|1.0%:12|1,1.1%:8674.141930511996:1015.25|4.1%:20|6,1.1%:8673.810614968319:1182.3|4.8%:43|6,3.5%:8464.312199574928:1614.35|6.5%:86|8
rangeland-feb-3,8780.813418292015,24839.0,0.5%:8737.304530555124:187.333|0.8%:6|1,1.0%:8695.304864468611:148.333|0.6%:12|1,1.1%:8687.786049472787:961.665|3.9%:20|6,1.1%:8687.422650315017:1243.998|5.0%:43|6,3.4%:8479.969950627088:1673.331|6.7%:86|8
