workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-dec-1,9214.434851637528,24817.0,0.0%:9214.434851637528:0.0|0.0%:5|1,0.0%:9214.434851637528:240.814|1.0%:11|3,0.5%:9168.377541737806:504.628|2.0%:24|2,1.2%:9100.090568271184:733.442|3.0%:44|3,6.8%:8590.444036569508:1443.884|5.8%:96|6
rangeland-dec-2,9199.562558469723,24742.0,0.0%:9199.562558469723:0.0|0.0%:5|1,0.0%:9199.562558469723:251.1|1.0%:11|3,0.5%:9156.022647915106:499.1|2.0%:24|2,1.2%:9086.835134603309:657.15|2.7%:44|3,6.3%:8624.241777105779:1384.3|5.6%:96|6
rangeland-dec-3,9213.663419723736,24839.0,0.0%:9213.663419723736:0.0|0.0%:5|1,0.0%:9213.663419723736:291.666|1.2%:11|3,0.5%:9169.488868679413:449.666|1.8%:24|2,1.2%:9100.425556609194:533.999|2.1%:44|3,6.4%:8622.818507561902:1203.998|4.8%:96|6
