workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-may-1,210.9525366060047,2003.0,0.0%:210.9525366060047:0.0|0.0%,0.0%:210.9525366060047:0.0|0.0%,49.6%:106.4118165425239:0.0|0.0%,49.6%:106.4118165425239:0.0|0.0%,51.6%:102.01940328612612:0.0|0.0%
montage-may-2,198.63004279404495,1814.0,0.0%:198.63004279404495:0.0|0.0%,0.0%:198.63004279404495:0.0|0.0%,50.0%:99.3758722646956:0.0|0.0%,50.0%:99.3758722646956:0.0|0.0%,51.9%:95.46220067014023:0.0|0.0%
montage-may-3,191.90666407133006,1884.0,0.0%:191.90666407133006:0.0|0.0%,0.0%:191.90666407133006:0.0|0.0%,50.0%:96.01212317751207:0.0|0.0%,50.0%:96.01212317751207:0.0|0.0%,51.9%:92.23092447555842:0.0|0.0%
