workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-may-1,8839.054142430807,24817.0,0.1%:8826.72189840108:1013.256|4.1%:6|4,0.2%:8823.999827177993:946.256|3.8%:8|4,0.2%:8823.999827177993:946.256|3.8%:8|4,0.2%:8823.999827177993:946.256|3.8%:8|4,0.3%:8814.399290014419:2483.954|10.0%:83|11
rangeland-may-2,8827.147056273763,24742.0,0.1%:8814.569869313607:895.2|3.6%:6|4,0.2%:8811.596890796016:761.2|3.1%:8|4,0.2%:8811.596890796016:761.2|3.1%:8|4,0.2%:8811.596890796016:761.2|3.1%:8|4,0.3%:8802.246555603564:1869.55|7.6%:83|11
rangeland-may-3,8840.029202818292,24839.0,0.1%:8827.4926439451:912.332|3.7%:6|4,0.2%:8824.524420579113:955.332|3.8%:8|4,0.2%:8824.524420579113:955.332|3.8%:8|4,0.2%:8824.524420579113:955.332|3.8%:8|4,0.3%:8815.195392738915:2375.663|9.6%:83|11
