workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-nov-1,9245.334399084757,24817.0,0.0%:9244.243912917555:234.814|0.9%:6|1,0.1%:9234.276068817117:1343.884|5.4%:12|6,0.6%:9185.245034880214:699.442|2.8%:24|3,1.5%:9107.303286549995:693.442|2.8%:44|3,1.5%:9107.303286549995:911.256|3.7%:44|4
rangeland-nov-2,9232.5317070455,24742.0,0.0%:9231.41576971119:253.05|1.0%:6|1,0.1%:9222.836805651266:1116.25|4.5%:12|5,0.6%:9173.218176798287:741.15|3.0%:24|3,1.5%:9095.300660796089:572.15|2.3%:44|3,1.5%:9095.300660796089:572.15|2.3%:44|3
rangeland-nov-3,9246.142547102336,24839.0,0.0%:9245.026286761167:184.333|0.7%:6|1,0.1%:9236.060902918369:1208.665|4.9%:12|5,0.6%:9186.510868941205:525.999|2.1%:24|3,1.5%:9108.55121359937:626.999|2.5%:44|3,1.5%:9108.55121359937:626.999|2.5%:44|3
