workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-oct-1,4576.9948107249365,18299.0,0.3%:4562.277385926585:7360.307|40.2%,26.6%:3357.9716629491927:0.0|0.0%,35.7%:2941.207433966616:0.0|0.0%,35.7%:2941.207433966616:0.0|0.0%,58.3%:1908.5057701350656:0.0|0.0%
sarek-oct-2,4473.997768867675,17619.0,0.3%:4459.844681933035:4287.824|24.3%,26.4%:3293.8868611783128:0.0|0.0%,35.8%:2872.7992046715126:0.0|0.0%,35.8%:2872.7992046715126:0.0|0.0%,59.2%:1827.6089883883124:0.0|0.0%
sarek-oct-3,4619.387819845993,18878.0,0.4%:4600.7239463091555:6354.251|33.7%,26.6%:3392.7484509130663:0.0|0.0%,35.7%:2972.112414543553:0.0|0.0%,35.7%:2972.112414543553:0.0|0.0%,58.1%:1934.5769052855214:0.0|0.0%
