workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-jan-1,20973.250071199443,45898.0,24.7%:15801.976763265793:3574.762|7.8%,31.5%:14366.48780565938:0.0|0.0%,32.7%:14123.684040471746:250.762|0.5%,46.9%:11141.262575633142:2400.762|5.2%,52.6%:9946.193541493358:2959.762|6.4%
mag-jan-2,21210.765429157833,44188.0,25.6%:15785.345277914033:3445.497|7.8%,34.0%:13995.975138663911:0.0|0.0%,32.1%:14411.347738216431:304.497|0.7%,47.3%:11174.599617477994:3445.497|7.8%,53.2%:9927.082848089349:5904.994|13.4%
mag-jan-3,20835.765900178612,46342.0,24.7%:15689.904099171279:2961.877|6.4%,30.7%:14433.702090320456:0.0|0.0%,30.2%:14540.464898061831:329.877|0.7%,45.3%:11391.169177602173:2961.877|6.4%,52.3%:9931.56174561075:5352.754|11.6%
