workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-dec-1,6178.10034945442,13607.0,18.8%:5019.368823618525:242.471|1.8%,18.8%:5018.575598340813:251.471|1.8%,18.8%:5018.443394127858:283.471|2.1%,18.8%:5018.443394127858:570.942|4.2%,19.9%:4949.382847696319:488.942|3.6%
chipseq-dec-2,6101.291722455251,13099.0,18.7%:4962.292532584018:220.14|1.7%,18.7%:4961.973963703245:220.14|1.7%,18.7%:4961.920868889784:278.14|2.1%,18.7%:4961.920868889784:278.14|2.1%,19.8%:4893.504898814812:382.28|2.9%
chipseq-dec-3,6141.790940547514,13266.0,18.8%:4989.440566185145:441.744|3.3%,18.8%:4988.940615684923:254.372|1.9%,18.8%:4988.8572906015515:263.372|2.0%,18.8%:4988.8572906015515:263.372|2.0%,19.9%:4920.376580555558:484.744|3.7%
