workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-may-1,4157.697107021725,10697.0,0.3%:4146.336439835384:1270.32|11.9%:6|5,0.4%:4142.577077016114:1407.32|13.2%:11|5,0.5%:4138.7267322689695:1505.384|14.1%:23|6,0.6%:4132.708550496191:2933.768|27.4%:48|12,0.6%:4131.941460450137:2660.704|24.9%:51|11
rnaseq-may-2,4208.917830309207,11472.0,0.3%:4197.81893135133:1325.22|11.6%:6|5,0.4%:4193.787703818527:1674.908|14.6%:12|8,0.4%:4190.61603136686:1293.22|11.3%:23|7,0.6%:4183.634569259941:3131.128|27.3%:48|12,0.6%:4182.806718595395:2661.44|23.2%:52|11
rnaseq-may-3,4178.8414725205,10863.0,0.3%:4167.548335694092:1292.68|11.9%:6|5,0.4%:4163.646804858852:1364.68|12.6%:12|7,0.4%:4160.123267576332:1951.688|18.0%:24|9,0.6%:4153.819413473658:2781.696|25.6%:48|11,0.6%:4152.9291578741795:2691.696|24.8%:54|13
