workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-jun-1,5893.830945270753,13607.0,18.8%:4782.845072244463:861.413|6.3%,19.2%:4762.064875153135:287.471|2.1%,19.2%:4761.375177393002:1108.884|8.1%,19.3%:4756.276258569989:1133.884|8.3%,19.3%:4756.276258569989:1115.884|8.2%
chipseq-jun-2,5814.327526050168,13099.0,18.7%:4727.132810792746:252.14|1.9%,19.0%:4706.973851627049:252.14|1.9%,19.1%:4706.050831755774:821.56|6.3%,19.1%:4701.762877375912:601.42|4.6%,19.1%:4701.762877375912:601.42|4.6%
chipseq-jun-3,5855.217839178548,13266.0,18.8%:4753.583413793724:556.744|4.2%,19.2%:4733.01503911045:271.372|2.0%,19.2%:4732.215001271232:1011.488|7.6%,19.3%:4727.74628890231:1046.488|7.9%,19.3%:4727.74628890231:757.116|5.7%
