workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-jan-1,3919.82547705633,13607.0,0.0%:3919.82547705633:0.0|0.0%,30.7%:2715.850684030436:0.0|0.0%,44.2%:2186.7436020867945:0.0|0.0%,51.2%:1913.6382268551847:0.0|0.0%,52.9%:1844.5487878754268:0.0|0.0%
chipseq-jan-2,3873.787714610681,13099.0,0.0%:3873.787714610681:0.0|0.0%,30.2%:2703.5062973819977:0.0|0.0%,44.4%:2154.0508378432532:0.0|0.0%,51.3%:1888.1983975018718:0.0|0.0%,52.9%:1825.8999755875047:0.0|0.0%
chipseq-jan-3,3895.598308305189,13266.0,0.0%:3895.598308305189:0.0|0.0%,30.4%:2711.9014958093353:0.0|0.0%,44.3%:2168.6322916179106:0.0|0.0%,51.2%:1899.8659771738835:0.0|0.0%,52.9%:1835.1385339452818:0.0|0.0%
