workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-jun-1,7295.129762559525,24817.0,2.4%:7117.8907964586:212.814|0.9%:6|1,21.2%:5745.982084997647:0.0|0.0%:12|1,30.5%:5072.281624453142:0.0|0.0%:0|0,48.5%:3757.2387178421905:0.0|0.0%:20|1,48.5%:3757.2387178421905:0.0|0.0%:20|1
rangeland-jun-2,7284.090740963466,24742.0,2.4%:7108.078198650654:143.05|0.6%:6|1,21.2%:5741.8338718755895:0.05|0.0%:12|1,30.0%:5099.03527538197:267.05|1.1%:2|1,48.5%:3752.7595364308736:0.05|0.0%:20|1,48.5%:3752.7595364308736:0.05|0.0%:20|1
rangeland-jun-3,7294.910208367552,24839.0,2.4%:7118.352891185972:221.333|0.9%:6|1,21.2%:5749.675618228617:0.333|0.0%:12|1,30.0%:5107.398561549331:327.333|1.3%:2|1,48.5%:3758.9323110166497:0.333|0.0%:20|1,48.5%:3758.9323110166497:0.333|0.0%:20|1
