workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-sep-1,13316.101529881726,45898.0,28.3%:9542.578738475735:8947.286|19.5%:6|3,43.1%:7580.986578297338:2724.762|5.9%:10|1,43.1%:7580.986578297338:2724.762|5.9%:10|1,65.2%:4628.09884888777:3586.762|7.8%:17|1,66.1%:4507.762082336402:3993.524|8.7%:64|2
mag-sep-2,13161.010739565198,44188.0,26.3%:9695.608084650343:6085.994|13.8%:6|3,44.6%:7285.053098154491:3276.497|7.4%:10|1,44.6%:7285.053098154491:3276.497|7.4%:10|1,64.5%:4678.466768684012:3457.497|7.8%:17|1,66.1%:4463.726687805126:951.497|2.2%:63|2
mag-sep-3,13412.66294844883,46342.0,28.5%:9583.70701142361:4571.631|9.9%:6|3,42.6%:7704.258268430689:3193.877|6.9%:10|1,42.6%:7704.258268430689:3193.877|6.9%:10|1,63.5%:4901.929562746011:2233.877|4.8%:17|1,65.8%:4585.21247474819:532.754|1.1%:63|2
