workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-may-1,16559.30514084523,45898.0,0.3%:16512.8304136014:597.286|1.3%:6|5,0.5%:16478.948291106983:799.286|1.7%:12|4,0.6%:16465.13902393959:1837.334|4.0%:24|8,1.3%:16343.60970905793:1813.096|4.0%:48|12,1.9%:16247.715072373596:590.286|1.3%:87|5
mag-may-2,16367.365496684888,44188.0,0.2%:16331.438490778815:792.491|1.8%:6|4,0.4%:16296.038752233453:1044.988|2.4%:12|4,0.7%:16248.986365702418:1499.982|3.4%:21|6,0.8%:16241.209452172061:2569.97|5.8%:48|12,2.0%:16047.30895037622:1663.479|3.8%:93|10
mag-may-3,16682.629450390355,46342.0,0.3%:16636.366236585083:492.508|1.1%:6|4,0.5%:16601.662298419586:800.631|1.7%:12|4,0.5%:16597.65704638534:1604.139|3.5%:24|8,1.3%:16471.04324692411:1774.016|3.8%:48|12,1.8%:16377.782634742241:555.754|1.2%:86|4
