workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-oct-1,12968.163166792341,13607.0,0.5%:12900.07233518701:653.471|4.8%,24.0%:9855.854550116204:0.0|0.0%,35.9%:8317.506426483857:0.0|0.0%,35.9%:8317.506426483857:0.0|0.0%,60.9%:5073.567338631063:0.0|0.0%
chipseq-oct-2,12740.298200421368,13099.0,0.5%:12679.779192638:792.14|6.0%,23.3%:9768.95211731199:0.0|0.0%,35.8%:8184.4363294981395:0.0|0.0%,35.8%:8184.4363294981395:0.0|0.0%,60.8%:4997.021714441943:0.0|0.0%
chipseq-oct-3,12950.317968153528,13266.0,0.5%:12889.435068602192:673.372|5.1%,23.4%:9920.804361484543:0.0|0.0%,35.8%:8317.896718680038:0.0|0.0%,35.8%:8317.896718680038:0.0|0.0%,60.8%:5077.572265491692:0.0|0.0%
