workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-aug-1,32216.394683160353,18299.0,0.5%:32051.414264189098:544.538|3.0%,0.7%:31975.13920419431:1382.845|7.6%,1.1%:31846.666767358063:1187.614|6.5%,1.1%:31846.666767358063:1187.614|6.5%,1.1%:31846.666767358063:1187.614|6.5%
sarek-aug-2,32348.83036511747,17619.0,0.7%:32138.39011441737:843.236|4.8%,0.9%:32070.919951972202:1345.06|7.6%,1.2%:31952.884499437856:1091.472|6.2%,1.2%:31952.884499437856:1319.884|7.5%,1.2%:31952.884499437856:1091.472|6.2%
sarek-aug-3,31965.190840222833,18878.0,0.8%:31717.46696926513:317.834|1.7%,0.9%:31677.348080058564:540.834|2.9%,1.5%:31493.152224266832:1318.502|7.0%,1.5%:31493.152224266832:1318.502|7.0%,1.5%:31493.152224266832:1318.502|7.0%
