workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-feb-1,351.00473043103574,2003.0,0.0%:351.00473043103574:0.0|0.0%:5|1,0.0%:351.00473043103574:47.0|2.3%:2|2,7.2%:325.72031718451836:103.0|5.1%:3|2,10.7%:313.62040995455084:459.0|22.9%:13|4,10.7%:313.62040995455084:348.0|17.4%:14|3
montage-feb-2,330.2410198519077,1814.0,0.0%:330.2410198519077:0.0|0.0%:5|1,0.0%:330.2410198519077:99.0|5.5%:1|1,6.5%:308.8920369450789:99.0|5.5%:4|2,11.7%:291.589207103382:260.0|14.3%:12|3,11.7%:291.589207103382:260.0|14.3%:15|3
montage-feb-3,319.31232916632723,1884.0,0.0%:319.31232916632723:0.0|0.0%:5|1,0.0%:319.31232916632723:96.0|5.1%:1|1,6.3%:299.1747938239713:96.0|5.1%:4|2,11.7%:281.8418951479781:156.0|8.3%:12|3,11.7%:281.8418951479781:156.0|8.3%:15|3
