workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-dec-1,326.56068486776513,19616.143,0.3%:325.7313898460121:0.0|0.0%:10|2,0.3%:325.7083328261518:0.0|0.0%:11|2,0.3%:325.7083328261518:0.0|0.0%:11|2,0.9%:323.4844356457677:0.0|0.0%:52|2,1.5%:321.7074965182574:0.0|0.0%:65|3
nanoseq-dec-2,332.18820103637694,20705.598,0.3%:331.1319072177754:17.266|0.1%:9|2,0.3%:331.1319072177754:0.0|0.0%:9|3,0.3%:331.1319072177754:0.0|0.0%:9|3,1.2%:328.13462125461194:0.0|0.0%:54|2,1.5%:327.05103437552845:0.0|0.0%:63|2
nanoseq-dec-3,326.0470813130057,19775.509,0.3%:325.0607629405466:0.0|0.0%:11|1,0.3%:325.0372550039613:0.0|0.0%:12|1,0.3%:325.0372550039613:0.0|0.0%:12|1,1.0%:322.73145940676807:207.757|1.1%:53|3,1.5%:321.0610120744021:0.0|0.0%:66|3
