workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-jul-1,13768.090833208293,45898.0,48.7%:7058.306090616604:5975.524|13.0%,51.5%:6678.601297974537:3093.524|6.7%,51.7%:6654.7564580134:3093.524|6.7%,59.9%:5514.373446004192:2400.762|5.2%,64.2%:4929.427867754917:3993.524|8.7%
mag-jul-2,13627.158154762357,44188.0,48.1%:7072.395655753697:6902.994|15.6%,51.9%:6561.402675982476:3580.994|8.1%,52.0%:6535.54713463569:3580.994|8.1%,60.1%:5433.668586009184:3457.497|7.8%,64.1%:4895.763047910677:4396.994|10.0%
mag-jul-3,13866.196418993055,46342.0,48.9%:7081.600311765298:5195.754|11.2%,51.5%:6727.51713442507:3523.754|7.6%,51.6%:6704.336402465335:3523.754|7.6%,59.8%:5567.4512610713155:2233.877|4.8%,64.2%:4960.53973275265:3315.754|7.2%
