workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-sep-1,34789.42519557467,18299.0,0.0%:34784.2284043381:490.538|2.7%,0.0%:34777.02959027529:507.538|2.8%,0.2%:34729.534751889216:507.538|2.8%,0.2%:34721.6170836522:640.307|3.5%,0.2%:34721.6170836522:684.307|3.7%
sarek-sep-2,34922.63551557708,17619.0,0.0%:34920.072941062856:548.824|3.1%,0.0%:34910.56969351641:517.824|2.9%,0.1%:34872.34350375057:271.412|1.5%,0.2%:34854.406201184895:690.236|3.9%,0.2%:34854.406201184895:829.648|4.7%
sarek-sep-3,34456.379101934835,18878.0,0.0%:34446.469365729805:281.417|1.5%,0.0%:34441.51785829792:849.251|4.5%,0.2%:34386.39201578123:935.668|5.0%,0.2%:34382.01642306604:761.251|4.0%,0.2%:34382.01642306604:761.251|4.0%
