workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-nov-1,5033.3933412761,45898.0,25.6%:3742.7235266096454:2400.762|5.2%,28.2%:3616.2422939441462:2959.762|6.4%,28.2%:3616.2422939441462:2959.762|6.4%,28.2%:3616.2422939441462:2959.762|6.4%,31.9%:3426.859147917496:250.762|0.5%
mag-nov-2,5071.718953106375,44188.0,25.4%:3784.1698639826373:3457.497|7.8%,30.5%:3523.3854459788377:0.0|0.0%,30.5%:3523.3854459788377:0.0|0.0%,30.5%:3523.3854459788377:0.0|0.0%,32.6%:3419.1690933592877:3211.994|7.3%
mag-nov-3,5019.392723394917,46342.0,25.6%:3733.5199622776563:2233.877|4.8%,28.1%:3609.89083925799:178.877|0.4%,28.1%:3609.89083925799:178.877|0.4%,28.1%:3609.89083925799:178.877|0.4%,32.3%:3396.728989984125:2373.754|5.1%
