workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-apr-1,38.380845230095986,19616.143,6.8%:35.76651217764224:0.0|0.0%:0|0,32.0%:26.082904182438487:905.161|4.6%:8|1,72.1%:10.694781127042553:0.0|0.0%:0|0,76.0%:9.218976656834508:686.13|3.5%:21|1,77.8%:8.513416296330194:1042.139|5.3%:69|2
nanoseq-apr-2,38.15931452147762,20705.598,5.9%:35.9135825968449:0.0|0.0%:0|0,32.4%:25.80103716814179:171.785|0.8%:8|1,72.1%:10.65277640756992:0.0|0.0%:0|0,75.6%:9.319105391599583:105.161|0.5%:21|1,77.7%:8.51830409484717:241.557|1.2%:69|2
nanoseq-apr-3,38.18948049630854,19775.509,6.7%:35.63875954882863:0.0|0.0%:0|0,32.1%:25.925806392184903:973.059|4.9%:8|1,72.1%:10.643016300554743:0.0|0.0%:0|0,75.9%:9.19439244844348:507.757|2.6%:21|1,77.8%:8.478330505738855:965.522|4.9%:69|2
