workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-feb-1,5309.788096167988,45898.0,0.4%:5286.018144355561:1035.048|2.3%,1.0%:5256.744199438623:243.762|0.5%,2.1%:5197.571822423203:239.762|0.5%,4.2%:5087.778872041017:0.0|0.0%,5.1%:5036.977623136915:812.286|1.8%
mag-feb-2,5270.5967019120335,44188.0,0.4%:5248.894944350051:359.994|0.8%,0.9%:5224.648201325603:685.491|1.6%,1.9%:5168.227128576955:0.0|0.0%,4.2%:5046.71716873323:0.0|0.0%,5.4%:4987.622849860754:949.988|2.1%
mag-feb-3,5338.020887046889,46342.0,0.5%:5310.806396961956:495.754|1.1%,1.1%:5281.560496112279:5.877|0.0%,2.2%:5220.107694502012:299.877|0.6%,4.2%:5113.550367146157:0.0|0.0%,5.1%:5067.979452692972:958.508|2.1%
