workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-dec-1,46.3375394453874,19616.143,0.0%:46.3375394453874:0.0|0.0%,23.5%:35.449527730302776:0.0|0.0%,32.4%:31.329116478942268:0.0|0.0%,32.4%:31.329116478942268:0.0|0.0%,32.4%:31.329116478942268:0.0|0.0%
nanoseq-dec-2,47.32259878497362,20705.598,0.0%:47.32259878497362:0.0|0.0%,25.4%:35.293803801068094:0.0|0.0%,33.0%:31.689014422148404:0.0|0.0%,33.0%:31.689014422148404:0.0|0.0%,33.0%:31.689014422148404:0.0|0.0%
nanoseq-dec-3,46.30868183076328,19775.509,0.0%:46.30868183076328:0.0|0.0%,23.7%:35.31434526411786:0.0|0.0%,32.5%:31.25699881842883:0.0|0.0%,32.5%:31.25699881842883:0.0|0.0%,32.5%:31.25699881842883:0.0|0.0%
