workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-jan-1,1120.020088694158,10697.0,2.8%:1089.200929331503:0.0|0.0%:0|0,19.3%:903.5305276810135:0.0|0.0%:0|0,26.5%:823.1049075238726:0.0|0.0%:1|1,27.1%:816.0488111494218:1412.064|13.2%:10|2,27.1%:816.0488111494218:1412.064|13.2%:10|2
rnaseq-jan-2,1133.475136643628,11472.0,2.7%:1102.600914852539:2167.844|18.9%:4|1,19.4%:913.923921161039:0.0|0.0%:0|0,26.5%:833.1755383121258:2167.844|18.9%:9|2,26.5%:833.1755383121258:2167.844|18.9%:9|2,26.5%:833.1755383121258:2167.844|18.9%:9|2
rnaseq-jan-3,1125.655870556289,10863.0,2.7%:1094.7336839054233:2693.336|24.8%:4|1,19.3%:907.9572660384293:0.0|0.0%:0|0,26.5%:827.2671327049519:2693.336|24.8%:9|2,26.5%:827.2671327049519:2693.336|24.8%:9|2,26.5%:827.2671327049519:2693.336|24.8%:9|2
