workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-sep-1,296.0639294366005,10697.0,39.9%:177.9854479004578:1412.064|13.2%,39.9%:177.9854479004578:1412.064|13.2%,39.9%:177.9854479004578:1412.064|13.2%,49.1%:150.55700252933852:0.0|0.0%,61.9%:112.67858484576703:1412.064|13.2%
rnaseq-sep-2,298.58688244780166,11472.0,39.3%:181.30031851229268:0.0|0.0%,39.3%:181.30031851229268:0.0|0.0%,39.3%:181.30031851229268:0.0|0.0%,49.1%:151.93907864720865:0.0|0.0%,60.3%:118.47493510219726:0.0|0.0%
rnaseq-sep-3,297.70970084526346,10863.0,39.4%:180.5031518415422:0.0|0.0%,39.4%:180.5031518415422:0.0|0.0%,39.4%:180.5031518415422:0.0|0.0%,49.1%:151.44583791592373:0.0|0.0%,60.4%:118.00314467358945:0.0|0.0%
