workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-dec-1,4728.840693792517,24817.0,0.0%:4728.840693792517:577.628|2.3%,0.0%:4728.840693792517:296.814|1.2%,0.0%:4728.840693792517:296.814|1.2%,0.0%:4728.840693792517:577.628|2.3%,0.4%:4711.8793501489545:280.814|1.1%
rangeland-dec-2,4714.813125474376,24742.0,0.0%:4714.813125474376:168.05|0.7%,0.0%:4714.813125474376:239.05|1.0%,0.0%:4714.813125474376:239.05|1.0%,0.0%:4714.813125474376:407.1|1.6%,0.3%:4701.696362633678:168.05|0.7%
rangeland-dec-3,4724.992492361885,24839.0,0.0%:4724.992492361885:294.333|1.2%,0.0%:4724.992492361885:283.333|1.1%,0.0%:4724.992492361885:283.333|1.1%,0.0%:4724.992492361885:577.666|2.3%,0.3%:4710.906961832333:294.333|1.2%
