workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-oct-1,3174.594337320334,13607.0,0.1%:3170.866709469251:295.471|2.2%:2|1,0.1%:3170.249442730503:815.413|6.0%:8|3,0.1%:3170.249442730503:815.413|6.0%:8|3,0.1%:3170.249442730503:815.413|6.0%:8|3,1.8%:3117.6835192109065:587.942|4.3%:86|2
chipseq-oct-2,3128.2654892840483,13099.0,0.2%:3123.218776986332:575.28|4.4%:4|2,0.2%:3123.218776986332:575.28|4.4%:4|2,0.2%:3123.218776986332:575.28|4.4%:4|2,0.2%:3123.218776986332:575.28|4.4%:4|2,1.9%:3067.8115620136164:585.28|4.5%:88|2
chipseq-oct-3,3151.241781532305,13266.0,0.1%:3146.9327860502344:572.744|4.3%:3|2,0.1%:3146.529801247258:789.116|5.9%:9|3,0.1%:3146.529801247258:789.116|5.9%:9|3,0.1%:3146.529801247258:789.116|5.9%:8|3,1.8%:3093.5689245870935:577.744|4.4%:87|2
