workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-jul-1,4513.2642685066585,24817.0,0.2%:4503.658549355114:801.442|3.2%,0.2%:4502.842436514469:421.628|1.7%,0.3%:4501.505573362399:378.628|1.5%,0.3%:4501.505573362399:378.628|1.5%,0.3%:4501.505573362399:378.628|1.5%
rangeland-jul-2,4506.768031269378,24742.0,0.2%:4497.47616023481:658.15|2.7%,0.2%:4495.826985842754:576.1|2.3%,0.3%:4494.998326599405:620.15|2.5%,0.3%:4494.998326599405:420.1|1.7%,0.3%:4494.998326599405:420.1|1.7%
rangeland-jul-3,4513.494667618037,24839.0,0.2%:4503.93301893073:540.999|2.2%,0.2%:4502.681245266602:367.666|1.5%,0.3%:4501.746445737783:461.999|1.9%,0.3%:4501.746445737783:287.666|1.2%,0.3%:4501.746445737783:287.666|1.2%
