workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-apr-1,578.2856619022815,10697.0,23.6%:442.0006006102507:0.0|0.0%,27.4%:419.6470407237846:1412.064|13.2%,71.7%:163.603876385288:0.0|0.0%,78.5%:124.54779223046305:0.0|0.0%,79.9%:116.31302334731704:0.0|0.0%
rnaseq-apr-2,584.3480904953828,11472.0,21.6%:458.0763827306888:0.0|0.0%,27.5%:423.8522981295396:1606.844|14.0%,71.7%:165.26601092072397:0.0|0.0%,78.4%:126.10120534090862:0.0|0.0%,79.9%:117.73503278486625:2167.844|18.9%
rnaseq-apr-3,580.9926873246633,10863.0,21.7%:454.91823301402906:0.0|0.0%,27.4%:421.6000181671356:1624.336|15.0%,71.7%:164.36433679407392:0.0|0.0%,78.5%:125.18595954985615:0.0|0.0%,79.9%:116.89860633153543:2693.336|24.8%
