workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-jan-1,2066.519402738034,10697.0,0.0%:2065.9006647705987:526.128|4.9%,0.4%:2057.8376604287246:999.256|9.3%,2.7%:2011.1004608663827:892.256|8.3%,4.7%:1970.283180928553:616.192|5.8%,5.5%:1952.445080399902:408.192|3.8%
rnaseq-jan-2,2089.2054407321307,11472.0,0.1%:2088.1578720383454:827.532|7.2%,0.5%:2079.0373786907107:709.532|6.2%,2.7%:2032.9397513791182:757.532|6.6%,4.7%:1991.1396005611214:782.532|6.8%,5.5%:1973.5595343931586:834.532|7.3%
rnaseq-jan-3,2079.6130308171473,10863.0,0.0%:2078.981938734358:815.008|7.5%,0.4%:2070.7314425289987:647.008|6.0%,2.7%:2023.4030759709376:1040.344|9.6%,4.7%:1982.7938952200866:818.008|7.5%,5.5%:1964.7605916982575:951.344|8.8%
