workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-jan-1,4320.489741984118,45898.0,50.9%:2120.9240374458886:2724.762|5.9%,53.8%:1994.2510405669873:0.0|0.0%,56.9%:1862.519720515468:0.0|0.0%,56.9%:1862.519720515468:0.0|0.0%,56.9%:1862.519720515468:0.0|0.0%
mag-jan-2,4304.086279529636,44188.0,51.0%:2110.8906577767934:3276.497|7.4%,54.4%:1964.1137074549706:0.0|0.0%,57.3%:1837.8167225808065:1183.497|2.7%,57.3%:1837.8167225808065:1183.497|2.7%,57.3%:1837.8167225808065:1183.497|2.7%
mag-jan-3,4347.6165693537005,46342.0,50.9%:2132.6693278449097:3193.877|6.9%,53.8%:2008.9551767162488:0.0|0.0%,56.9%:1875.4761947432496:0.0|0.0%,56.9%:1875.4761947432496:0.0|0.0%,56.9%:1875.4761947432496:0.0|0.0%
