workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-oct-1,4628.5710474606385,13607.0,6.7%:4318.667508052753:0.0|0.0%,16.9%:3846.9358487554628:653.471|4.8%,53.9%:2131.7579769746712:0.0|0.0%,70.4%:1371.026934196859:0.0|0.0%,70.4%:1371.026934196859:0.0|0.0%
chipseq-oct-2,4568.462685193791,13099.0,7.0%:4250.443461034773:0.0|0.0%,16.2%:3830.3650264942985:792.14|6.0%,54.2%:2093.6296105757597:0.0|0.0%,70.4%:1350.8966739641212:0.0|0.0%,70.4%:1350.8966739641212:0.0|0.0%
chipseq-oct-3,4641.499084711496,13266.0,6.9%:4319.542747285577:0.0|0.0%,16.2%:3889.873602332854:673.372|5.1%,54.1%:2128.2225269395067:0.0|0.0%,70.4%:1373.2296806311963:0.0|0.0%,70.4%:1373.2296806311963:0.0|0.0%
