workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-oct-1,1996.4109419015376,18299.0,4.0%:1916.4873950124743:0.0|0.0%:0|0,22.7%:1543.28310817134:1261.769|6.9%:9|1,51.5%:969.2152142914607:3528.769|19.3%:7|1,69.4%:611.5087732377343:0.0|0.0%:1|1,69.4%:611.5087732377343:0.0|0.0%:1|1
sarek-oct-2,1950.5126410688622,17619.0,4.3%:1866.1458944290782:0.0|0.0%:0|0,22.1%:1519.5903475803998:1277.412|7.3%:9|1,51.7%:942.7316991486018:3010.412|17.1%:7|1,69.8%:589.2004419498641:0.0|0.0%:0|0,69.8%:589.2004419498641:0.0|0.0%:0|0
sarek-oct-3,2018.500625344662,18878.0,3.9%:1940.6450317008976:0.0|0.0%:0|0,23.0%:1553.6835827378034:1271.417|6.7%:9|1,51.4%:981.0792774898409:2707.417|14.3%:7|1,69.4%:617.7392076304008:0.0|0.0%:1|1,69.4%:617.7392076304008:0.0|0.0%:1|1
