workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-jul-1,1480.4976013749194,24817.0,0.0%:1480.4976013749194:0.0|0.0%:0|0,27.2%:1077.2948633968847:212.814|0.9%:9|1,56.1%:649.5204984124198:0.0|0.0%:0|0,66.3%:498.429122366422:212.814|0.9%:27|2,67.2%:486.1740770307857:220.814|0.9%:28|2
rangeland-jul-2,1478.6029094227824,24742.0,0.2%:1475.7385872794446:0.0|0.0%:0|0,27.1%:1077.2464427282375:143.05|0.6%:9|1,55.5%:657.4964329198474:267.05|1.1%:6|1,66.3%:498.0444827815578:143.1|0.6%:27|2,67.1%:485.9778331704059:137.05|0.6%:27|2
rangeland-jul-3,1480.9239650190016,24839.0,0.2%:1478.134759042992:0.0|0.0%:0|0,27.2%:1078.5477970666018:221.333|0.9%:9|1,55.5%:658.5593947529147:327.333|1.3%:6|1,66.3%:498.736302769804:221.666|0.9%:27|2,67.1%:486.8084788685237:421.333|1.7%:27|2
