workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-sep-1,22.151400033591536,19616.143,17.9%:18.179544435229555:0.0|0.0%:0|0,19.2%:17.89053788954424:253.567|1.3%:6|1,20.0%:17.718009488397584:686.13|3.5%:19|1,43.1%:12.612913729115501:0.0|0.0%:0|0,46.8%:11.792182514939444:0.0|0.0%:0|0
nanoseq-sep-2,21.808758934405002,20705.598,14.6%:18.629260468138238:0.0|0.0%:0|0,16.8%:18.146471545332627:841.132|4.1%:6|1,16.8%:18.139244981501285:105.161|0.5%:19|1,42.1%:12.626597997967501:0.0|0.0%:0|0,46.0%:11.76989619839433:0.0|0.0%:0|0
nanoseq-sep-3,22.009197816789708,19775.509,17.4%:18.17712159916278:0.0|0.0%:0|0,18.9%:17.859850538726345:2616.284|13.2%:6|1,19.6%:17.70636749054883:507.757|2.6%:19|1,42.9%:12.558140226763356:0.0|0.0%:0|0,46.6%:11.747030350569718:0.0|0.0%:0|0
