workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-jul-1,3979.288809241971,18299.0,0.0%:3979.2886005310615:28.769|0.2%:6|1,0.0%:3979.2824847657707:463.538|2.5%:12|2,0.0%:3977.4946670063073:528.538|2.9%:24|2,0.2%:3969.561853746834:285.769|1.6%:28|1,0.2%:3969.561853746834:285.769|1.6%:28|1
sarek-jul-2,3873.7099545174933,17619.0,0.0%:3873.7099545174933:277.412|1.6%:2|1,0.0%:3873.7099545174933:228.412|1.3%:1|1,0.0%:3873.567096077354:439.824|2.5%:24|2,0.1%:3868.5641055473106:277.412|1.6%:28|1,0.1%:3868.5641055473106:277.412|1.6%:28|1
sarek-jul-3,4029.42607517253,18878.0,0.0%:4029.418424711829:273.417|1.4%:5|1,0.0%:4029.3179865723423:240.417|1.3%:12|1,0.2%:4023.17574431831:826.251|4.4%:24|3,0.3%:4018.660308205107:297.417|1.6%:27|1,0.3%:4018.660308205107:564.834|3.0%:27|2
