workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-jul-1,52.33301557797974,19616.143,1.7%:51.438708285377004:0.0|0.0%:0|0,20.5%:41.61951176600451:1042.139|5.3%:9|1,56.6%:22.72266805172139:0.0|0.0%:0|0,64.9%:18.390345073006966:1042.139|5.3%:27|2,69.7%:15.878538599164264:0.0|0.0%:29|1
nanoseq-jul-2,52.74739826287504,20705.598,0.9%:52.287308382995626:0.0|0.0%:0|0,22.8%:40.73563602890026:241.557|1.2%:9|1,56.2%:23.081866702391245:0.0|0.0%:0|0,65.3%:18.308879105759765:241.557|1.2%:27|2,69.6%:16.0496706572044:0.0|0.0%:29|1
nanoseq-jul-3,52.17597738067233,19775.509,1.6%:51.34599327650773:0.0|0.0%:0|0,20.9%:41.266213459665515:965.522|4.9%:9|1,56.5%:22.679010376285817:0.0|0.0%:0|0,65.0%:18.28378646506281:965.522|4.9%:27|2,69.6%:15.846370346987646:0.0|0.0%:29|1
