workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-jun-1,157.67753717134076,19616.143,0.0%:157.67753717134076:0.0|0.0%:9|3,0.0%:157.67753717134076:142.139|0.7%:15|3,0.0%:157.67753717134076:21.256|0.1%:27|6,0.0%:157.67753717134076:86.675|0.4%:29|7,0.0%:157.67753717134076:0.0|0.0%:29|6
nanoseq-jun-2,160.22440045433433,20705.598,0.0%:160.22440045433433:148.56|0.7%:11|3,0.0%:160.22440045433433:0.0|0.0%:17|2,0.0%:160.22440045433433:69.538|0.3%:27|5,0.0%:160.22440045433433:69.538|0.3%:27|5,0.0%:160.22440045433433:69.538|0.3%:27|4
nanoseq-jun-3,157.40017445340743,19775.509,0.0%:157.40017445340743:0.0|0.0%:10|3,0.0%:157.40017445340743:65.522|0.3%:16|2,0.0%:157.40017445340743:0.0|0.0%:28|5,0.0%:157.40017445340743:0.0|0.0%:30|7,0.0%:157.40017445340743:0.0|0.0%:30|6
