workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-sep-1,31.053877678734253,2003.0,28.4%:22.24260663517352:0.0|0.0%,27.1%:22.653454714841835:0.0|0.0%,41.9%:18.02994097728644:0.0|0.0%,63.4%:11.3678491357775:0.0|0.0%,63.4%:11.3678491357775:0.0|0.0%
montage-sep-2,29.09093420313256,1814.0,28.2%:20.900848307040413:0.0|0.0%,28.2%:20.900848307040413:0.0|0.0%,41.8%:16.935735605704767:0.0|0.0%,63.4%:10.649799876920698:0.0|0.0%,63.4%:10.649799876920698:0.0|0.0%
montage-sep-3,28.128225749158005,1884.0,28.2%:20.209174976100737:0.0|0.0%,28.2%:20.209174976100737:0.0|0.0%,41.8%:16.375280044943363:0.0|0.0%,63.4%:10.297365255775231:0.0|0.0%,63.4%:10.297365255775231:0.0|0.0%
