workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-nov-1,4980.770022318829,24817.0,0.1%:4975.850612532004:233.814|0.9%:4|1,0.1%:4975.846786762812:474.628|1.9%:11|2,0.1%:4975.846786762812:474.628|1.9%:10|2,0.1%:4975.846786762812:474.628|1.9%:10|2,1.0%:4932.657576470784:786.256|3.2%:96|4
rangeland-nov-2,4973.416342430196,24742.0,0.1%:4968.493400081612:148.05|0.6%:4|1,0.1%:4968.490411749099:315.1|1.3%:11|2,0.1%:4968.490411749099:315.1|1.3%:11|2,0.1%:4968.490411749099:315.1|1.3%:11|2,0.9%:4928.574499293451:805.2|3.3%:96|4
rangeland-nov-3,4981.190567760032,24839.0,0.1%:4976.27809290561:255.333|1.0%:4|1,0.1%:4976.274750012282:537.666|2.2%:11|2,0.1%:4976.274750012282:537.666|2.2%:11|2,0.1%:4976.274750012282:537.666|2.2%:11|2,0.9%:4935.317723383637:924.332|3.7%:96|4
