workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-jun-1,8558.908602164498,45898.0,0.1%:8552.429899615045:259.762|0.6%:6|1,0.2%:8538.510216864306:507.524|1.1%:12|2,0.3%:8531.769080523529:507.524|1.1%:15|2,1.5%:8431.424434904422:1448.572|3.2%:48|6,4.4%:8182.940520997139:0.0|0.0%:96|1
mag-jun-2,8428.461660467465,44188.0,0.0%:8424.608778524704:768.491|1.7%:6|3,0.1%:8418.135794477399:686.491|1.6%:12|3,0.3%:8400.065963207224:598.491|1.4%:21|3,1.0%:8342.300901383764:1483.982|3.4%:48|6,4.0%:8089.114787118583:286.497|0.6%:96|1
mag-jun-3,8626.586695471342,46342.0,0.1%:8617.649810477531:571.754|1.2%:6|2,0.3%:8603.693010578078:411.754|0.9%:12|2,0.3%:8597.112541591969:411.754|0.9%:15|2,1.6%:8489.139927689659:1099.385|2.4%:48|5,4.4%:8247.590218964084:0.0|0.0%:96|1
