workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-nov-1,3521.751010457552,18299.0,0.8%:3494.2616036623913:266.769|1.5%,0.8%:3494.2616036623913:266.769|1.5%,0.8%:3494.2616036623913:266.769|1.5%,0.8%:3494.2616036623913:266.769|1.5%,1.1%:3484.6923338153147:170.769|0.9%
sarek-nov-2,3443.41259545126,17619.0,0.5%:3425.678086490041:267.412|1.5%,0.9%:3410.7924636864263:288.412|1.6%,0.9%:3410.7924636864263:288.412|1.6%,0.9%:3410.7924636864263:288.412|1.6%,0.9%:3410.7924636864263:288.412|1.6%
sarek-nov-3,3553.398464033743,18878.0,0.7%:3530.02239569606:276.417|1.5%,0.7%:3530.02239569606:580.251|3.1%,0.7%:3530.02239569606:276.417|1.5%,0.7%:3530.02239569606:36.417|0.2%,1.0%:3517.4922815099553:463.834|2.5%
