workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-nov-1,75.67194570672442,2003.0,8.4%:69.34562872117195:0.0|0.0%:0|0,8.4%:69.34562872117195:0.0|0.0%:0|0,8.4%:69.34562872117195:0.0|0.0%:0|0,31.2%:52.07203545535685:0.0|0.0%:0|0,61.8%:28.915277598127563:0.0|0.0%:2|1
montage-nov-2,70.92847364389212,1814.0,8.1%:65.2160231419679:0.0|0.0%:0|0,8.1%:65.2160231419679:0.0|0.0%:0|0,8.1%:65.2160231419679:0.0|0.0%:0|0,32.1%:48.12795552287848:0.0|0.0%:0|0,61.8%:27.101657322462476:0.0|0.0%:0|0
montage-nov-3,68.58123237870328,1884.0,8.1%:63.05782442703587:0.0|0.0%:0|0,8.1%:63.05782442703587:0.0|0.0%:0|0,8.1%:63.05782442703587:0.0|0.0%:0|0,32.1%:46.53525350338138:0.0|0.0%:0|0,61.8%:26.204780156577357:0.0|0.0%:0|0
