workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-oct-1,4235.422809290331,18299.0,19.6%:3405.0852753037448:483.307|2.6%,19.6%:3405.0852753037448:483.307|2.6%,19.6%:3405.0852753037448:454.538|2.5%,19.6%:3405.0852753037448:312.538|1.7%,20.4%:3369.7518628349735:1123.076|6.1%
sarek-oct-2,4118.5871810585195,17619.0,19.3%:3322.5708248392502:527.824|3.0%,19.3%:3322.5708248392502:527.824|3.0%,19.3%:3322.5708248392502:299.412|1.7%,19.3%:3322.5708248392502:527.824|3.0%,20.2%:3284.6217296166346:1100.648|6.2%
sarek-oct-3,4286.166393810916,18878.0,19.8%:3437.024251958758:258.417|1.4%,19.8%:3437.024251958758:258.417|1.4%,19.8%:3437.024251958758:258.417|1.4%,19.8%:3437.024251958758:258.417|1.4%,20.6%:3401.3295330897677:535.834|2.8%
