workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-jan-1,181.17079599730542,2003.0,51.2%:88.4401536668952:293.589|14.7%,99.9%:0.21974633682299102:264.178|13.2%,99.9%:0.18293493731535937:293.589|14.7%,99.9%:0.19871666853312622:486.178|24.3%,99.9%:0.15423001882669685:365.178|18.2%
montage-jan-2,170.69562294648455,1814.0,49.6%:85.96680794857204:118.945|6.6%,99.9%:0.21251504211946326:169.89|9.4%,99.9%:0.17344175340405593:118.945|6.6%,99.9%:0.19467093923255807:210.89|11.6%,99.9%:0.14527087773466046:196.89|10.9%
montage-jan-3,164.9232074531876,1884.0,51.1%:80.70644336279878:102.546|5.4%,99.9%:0.20582149278167788:132.092|7.0%,99.9%:0.17053624002772658:102.546|5.4%,99.9%:0.1907862075164728:164.092|8.7%,99.9%:0.1403536400668215:173.092|9.2%
