workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-jun-1,2727.4109905883697,13607.0,5.8%:2568.7898226594416:0.0|0.0%,5.8%:2568.7898226594416:0.0|0.0%,5.8%:2568.7898226594416:0.0|0.0%,6.2%:2558.3447756560563:2065.942|15.2%,25.4%:2035.6880251949287:0.0|0.0%
chipseq-jun-2,2687.383287491208,13099.0,5.5%:2538.887883953924:0.0|0.0%,5.5%:2538.887883953924:0.0|0.0%,5.5%:2538.887883953924:0.0|0.0%,5.9%:2527.848929896274:2165.28|16.5%,25.3%:2008.6869239536027:0.0|0.0%
chipseq-jun-3,2707.563727926568,13266.0,5.6%:2555.042609832306:0.0|0.0%,5.6%:2555.042609832306:0.0|0.0%,5.6%:2555.042609832306:0.0|0.0%,6.0%:2544.1992789552824:2083.744|15.7%,25.3%:2022.6850332903791:0.0|0.0%
