workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-apr-1,2895.8499811329657,10697.0,1.1%:2864.458356348744:451.128|4.2%:6|2,2.0%:2838.9100397295397:490.128|4.6%:11|2,3.7%:2788.499627956028:755.192|7.1%:20|4,4.1%:2776.5198635333354:895.256|8.4%:24|5,4.8%:2755.532088895651:1128.32|10.5%:63|8
rnaseq-apr-2,2928.747038351001,11472.0,1.0%:2899.131296673762:521.688|4.5%:6|2,1.9%:2872.7076382349437:576.688|5.0%:11|2,3.6%:2822.5683285107084:794.532|6.9%:20|4,3.7%:2819.2430581937506:928.376|8.1%:21|5,4.7%:2789.9883175676055:1263.22|11.0%:60|6
rnaseq-apr-3,2910.6045829917525,10863.0,1.1%:2879.388558628879:502.672|4.6%:6|2,2.0%:2852.9764293491826:505.672|4.7%:11|2,3.7%:2802.5995028038997:867.008|8.0%:20|4,4.0%:2793.4250104954526:963.344|8.9%:23|5,4.8%:2769.5967613778002:1368.68|12.6%:62|7
