workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-dec-1,3248.722726669238,24817.0,29.4%:2295.1254659331935:0.0|0.0%,29.4%:2295.1254659331935:0.0|0.0%,31.0%:2242.9750306973874:608.628|2.5%,38.1%:2011.08800502262:220.814|0.9%,46.4%:1740.3375421881597:220.814|0.9%
rangeland-dec-2,3245.4465476434043,24742.0,29.4%:2292.7083614407893:0.0|0.0%,29.4%:2290.2292305352485:0.0|0.0%,31.0%:2239.3948114417335:535.1|2.2%,38.1%:2010.2397720730114:137.05|0.6%,45.9%:1754.6656639827452:0.05|0.0%
rangeland-dec-3,3249.579092137688,24839.0,29.3%:2296.248037932481:0.0|0.0%,29.4%:2294.3882215712383:0.0|0.0%,31.0%:2243.0309444712448:482.666|1.9%,38.0%:2013.336735678412:421.333|1.7%,45.9%:1757.2551835941035:0.333|0.0%
