workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-apr-1,3579.1459268102035,45898.0,7.5%:3310.349379942434:2724.762|5.9%,13.6%:3092.5236030584765:5056.524|11.0%,17.2%:2962.5009036082733:7793.286|17.0%,31.6%:2449.7044849728545:6534.524|14.2%,49.0%:1823.7737111597603:3574.762|7.8%
mag-apr-2,3558.287268570756,44188.0,8.1%:3268.7333455027356:4459.994|10.1%,13.6%:3073.3365214336272:6090.491|13.8%,17.7%:2926.8874763340636:7382.988|16.7%,31.2%:2448.3814397159344:3461.994|7.8%,49.2%:1806.4187608155044:3445.497|7.8%
mag-apr-3,3593.4208398058568,46342.0,7.4%:3326.117802106952:3193.877|6.9%,13.6%:3104.9271436195913:4804.754|10.4%,17.0%:2981.222085452972:7222.508|15.6%,31.5%:2460.8774577484264:3167.631|6.8%,48.9%:1835.170464344339:2961.877|6.4%
