workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-dec-1,5832.754816874511,24817.0,0.0%:5832.071867551118:280.814|1.1%:1|1,0.1%:5829.229818199396:144.628|0.6%:12|2,0.3%:5816.721430891206:139.814|0.6%:24|1,17.1%:4834.144669956101:373.628|1.5%:48|2,28.7%:4161.309379976857:2536.954|10.2%:95|11
rangeland-dec-2,5823.571525370236,24742.0,0.0%:5823.129075491823:168.05|0.7%:1|1,0.1%:5820.186855212622:291.1|1.2%:12|2,0.3%:5807.713659177503:202.05|0.8%:24|1,16.9%:4839.598908679998:350.1|1.4%:48|2,28.7%:4153.833128689711:1868.5|7.6%:94|10
rangeland-dec-3,5832.682543684014,24839.0,0.0%:5832.25026167493:294.333|1.2%:1|1,0.1%:5829.266413965621:303.666|1.2%:12|2,0.3%:5816.704926669812:255.333|1.0%:24|1,17.0%:4842.931463099187:510.666|2.1%:48|2,28.6%:4162.1074621121825:1998.33|8.0%:94|10
