workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
nanoseq-jul-1,212.67627764451575,19616.143,16.3%:177.91544111124912:20.739|0.1%,16.7%:177.16677362828884:0.0|0.0%,17.0%:176.62013313519515:0.0|0.0%,17.2%:176.05325440379033:48.008|0.2%,17.3%:175.8344449837824:0.0|0.0%
nanoseq-jul-2,216.06500772729143,20705.598,16.5%:180.44592427683278:241.557|1.2%,16.8%:179.82135042016563:0.0|0.0%,16.9%:179.56056881369278:148.56|0.7%,17.3%:178.77125883988924:438.708|2.1%,17.3%:178.6820827250673:775.34|3.7%
nanoseq-jul-3,212.24936589300938,19775.509,16.4%:177.46294498088537:0.0|0.0%,16.7%:176.79397277969525:0.0|0.0%,17.0%:176.26111329085523:0.0|0.0%,17.2%:175.7703299652515:38.849|0.2%,17.3%:175.557873916139:144.923|0.7%
