workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-aug-1,16641.103364721468,45898.0,0.3%:16584.857119091725:290.762|0.6%,0.8%:16499.956429931146:0.0|0.0%,4.4%:15913.780679241043:1028.81|2.2%,7.6%:15382.76562167208:2537.382|5.5%,8.0%:15315.601749958589:3972.192|8.7%
mag-aug-2,16696.223367999064,44188.0,0.9%:16545.757325029474:228.497|0.5%,1.1%:16511.86459147589:495.994|1.1%,2.5%:16273.972874258448:865.988|2.0%,7.8%:15396.864750537672:2134.97|4.8%,8.8%:15233.648849408219:3033.455|6.9%
mag-aug-3,16571.80885705545,46342.0,0.2%:16536.75405899864:0.0|0.0%,0.8%:16440.12849794048:0.0|0.0%,4.4%:15849.931302316283:806.631|1.7%,7.6%:15306.059889082659:2091.893|4.5%,7.8%:15274.832457981207:3028.155|6.5%
