workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
montage-aug-1,149.7237780512648,2003.0,21.2%:118.00701641496573:0.0|0.0%:0|0,22.3%:116.30219462030615:0.0|0.0%:0|0,22.3%:116.30219462030615:0.0|0.0%:0|0,30.1%:104.70508087927496:0.0|0.0%:0|0,30.1%:104.70508087927496:0.0|0.0%:0|0
montage-aug-2,140.88919096745826,1814.0,21.8%:110.12708497042944:0.0|0.0%:0|0,22.4%:109.39230702351526:0.0|0.0%:0|0,22.4%:109.39230702351526:0.0|0.0%:0|0,30.4%:98.02565061301976:0.0|0.0%:0|0,30.4%:98.02565061301976:0.0|0.0%:0|0
montage-aug-3,136.22673446912407,1884.0,21.8%:106.4826411388116:0.0|0.0%:0|0,22.4%:105.77217925326379:0.0|0.0%:0|0,22.4%:105.77217925326379:0.0|0.0%:0|0,30.4%:94.78168045061267:0.0|0.0%:0|0,30.4%:94.78168045061267:0.0|0.0%:0|0
