workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-aug-1,5852.802791605913,24817.0,0.1%:5849.507079957793:466.628|1.9%:4|2,0.1%:5846.37326237995:225.814|0.9%:12|2,0.9%:5798.01324652171:287.628|1.2%:24|2,3.0%:5677.534615397926:1361.884|5.5%:48|6,9.6%:5290.7236228781485:4198.652|16.9%:95|18
rangeland-aug-2,5843.403561096484,24742.0,0.1%:5839.987608162659:282.05|1.1%:3|1,0.1%:5837.295167725345:282.05|1.1%:12|2,0.9%:5790.10942923597:429.1|1.7%:24|2,3.0%:5670.433071947727:1216.3|4.9%:48|6,9.1%:5311.700153380784:4131.9|16.7%:94|18
rangeland-aug-3,5852.4308434895,24839.0,0.1%:5849.088888715811:224.333|0.9%:3|1,0.1%:5846.26397118089:224.333|0.9%:12|2,0.9%:5798.707860780169:442.666|1.8%:24|2,3.0%:5678.6460502881455:1220.998|4.9%:48|6,9.2%:5311.573482589077:4011.994|16.2%:94|18
