workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-apr-1,6066.792572575239,24817.0,0.2%:6053.666645552086:751.256|3.0%:6|4,0.4%:6041.198924552693:1538.884|6.2%:12|6,0.7%:6026.265942210221:1822.512|7.3%:23|8,1.5%:5976.843654379778:2017.326|8.1%:45|9,2.0%:5945.000535028757:2663.954|10.7%:93|12
rangeland-apr-2,6058.028396502701,24742.0,0.2%:6045.201427162336:685.2|2.8%:6|4,0.4%:6032.998439613402:1007.25|4.1%:12|5,0.6%:6019.000246897049:1683.35|6.8%:22|7,1.5%:5969.872688948804:1728.4|7.0%:44|8,2.0%:5936.541292704453:2620.65|10.6%:92|13
rangeland-apr-3,6067.204067372038,24839.0,0.2%:6054.463229766907:796.332|3.2%:6|4,0.4%:6042.083332282014:1247.665|5.0%:12|5,0.6%:6027.949372581015:1372.331|5.5%:22|7,1.5%:5978.655750751361:1712.664|6.9%:44|8,2.0%:5945.6139136396:2398.329|9.7%:92|13
