workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-oct-1,1744.5356414129456,10697.0,25.7%:1296.1463124902566:0.0|0.0%:0|0,25.7%:1296.1463124902566:0.0|0.0%:0|0,26.8%:1277.518345918202:1412.064|13.2%:16|1,32.2%:1183.4373954405414:0.0|0.0%:0|0,56.4%:761.447225124588:0.0|0.0%:0|0
rnaseq-oct-2,1765.7704015621853,11472.0,21.6%:1384.4910756634556:0.0|0.0%:0|0,21.6%:1384.4910756634556:0.0|0.0%:0|0,26.7%:1293.897914462893:1606.844|14.0%:16|1,30.7%:1224.2332280051376:0.0|0.0%:23|1,56.3%:770.9630800756479:0.0|0.0%:0|0
rnaseq-oct-3,1753.3398460679905,10863.0,21.6%:1375.18795526582:0.0|0.0%:0|0,21.6%:1375.18795526582:0.0|0.0%:0|0,26.8%:1284.1833859300423:1624.336|15.0%:16|1,30.7%:1215.9145080189462:0.0|0.0%:23|1,56.3%:765.3488760194411:0.0|0.0%:0|0
