workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-dec-1,2207.341357395472,13607.0,25.3%:1649.727159109912:0.0|0.0%,34.7%:1440.991947317668:0.0|0.0%,34.7%:1440.991947317668:0.0|0.0%,40.3%:1317.1412732469482:0.0|0.0%,48.7%:1132.930177599792:0.0|0.0%
chipseq-dec-2,2173.844752739648,13099.0,24.6%:1638.6080128013036:0.0|0.0%,34.6%:1421.7094118216532:0.0|0.0%,34.6%:1421.7094118216532:0.0|0.0%,40.2%:1299.3088414206572:0.0|0.0%,48.5%:1118.6214377370131:0.0|0.0%
chipseq-dec-3,2190.498596831138,13266.0,24.8%:1646.1999087714366:0.0|0.0%,34.6%:1431.642923511105:0.0|0.0%,34.6%:1431.642923511105:0.0|0.0%,40.3%:1308.4287593943793:0.0|0.0%,48.6%:1126.170930447338:0.0|0.0%
