workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-jan-1,2056.1451405998178,18299.0,1.5%:2024.3612634598576:6098.538|33.3%:6|2,1.5%:2024.3612634598576:6098.538|33.3%:6|2,1.8%:2019.163434390966:3528.769|19.3%:17|1,9.7%:1856.45353714169:1261.769|6.9%:30|1,11.1%:1827.8658443469553:4790.538|26.2%:52|2
sarek-jan-2,1989.1383923620388,17619.0,1.2%:1964.2919917179338:3010.412|17.1%:4|1,1.2%:1964.2919917179338:3010.412|17.1%:4|1,1.5%:1960.210801560081:3010.412|17.1%:17|1,9.4%:1802.417815587302:1277.412|7.3%:31|1,11.1%:1768.8857088054062:2844.824|16.1%:53|2
sarek-jan-3,2087.4009564437147,18878.0,1.8%:2049.6256446140906:5082.834|26.9%:6|2,1.8%:2049.6256446140906:5082.834|26.9%:6|2,2.1%:2043.5609867384783:2707.417|14.3%:17|1,10.0%:1877.854641891563:1271.417|6.7%:30|1,11.5%:1846.6456900253945:3978.834|21.1%:52|2
