workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rnaseq-jul-1,1713.6697624721319,10697.0,4.1%:1644.0982808400322:0.0|0.0%,6.9%:1594.822346198685:1412.064|13.2%,8.7%:1564.7686427399658:0.0|0.0%,9.8%:1545.8485713458622:1412.064|13.2%,10.5%:1533.3790544577103:1412.064|13.2%
rnaseq-jul-2,1736.2943216384967,11472.0,4.1%:1664.6581166083784:0.0|0.0%,7.1%:1613.8286305004403:1606.844|14.0%,7.1%:1613.8286305004403:1606.844|14.0%,9.9%:1564.9484540604572:1606.844|14.0%,10.6%:1552.521868268921:1606.844|14.0%
rnaseq-jul-3,1722.7681629865406,10863.0,4.1%:1652.5509093635783:0.0|0.0%,7.0%:1602.8351380638592:1624.336|15.0%,7.0%:1602.8351380638592:1624.336|15.0%,9.8%:1553.7384838599937:1624.336|15.0%,10.5%:1541.2321204484406:1624.336|15.0%
