workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
rangeland-nov-1,5932.977600461087,24817.0,0.2%:5922.2440004840555:835.256|3.4%:5|4,0.3%:5914.002916445751:940.256|3.8%:12|6,1.0%:5872.030017497749:1324.884|5.3%:24|6,1.7%:5832.7079699475025:1901.326|7.7%:48|9,2.1%:5805.6653113634675:3287.21|13.2%:96|15
rangeland-nov-2,5924.129295549201,24742.0,0.2%:5912.703314166482:870.2|3.5%:5|4,0.3%:5904.822313043666:833.25|3.4%:12|6,1.0%:5864.143666274002:1354.35|5.5%:24|7,1.7%:5824.365496576487:1937.45|7.8%:48|9,2.1%:5797.337193315678:3065.75|12.4%:96|15
rangeland-nov-3,5932.974512509685,24839.0,0.2%:5921.645929398686:1013.332|4.1%:5|4,0.3%:5913.8173614346415:937.665|3.8%:12|6,1.0%:5872.577110329077:1623.331|6.5%:24|7,1.7%:5833.05995593432:1951.997|7.9%:48|9,2.1%:5805.97585040261:3357.995|13.5%:96|15
