workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
sarek-jan-1,3183.1535044647126,18299.0,0.1%:3180.085177834136:732.076|4.0%:6|4,0.2%:3177.4177812787516:1560.614|8.5%:12|6,23.4%:2437.7806150233555:1321.845|7.2%:23|5,87.5%:396.53971085792125:463.538|2.5%:40|2,99.8%:5.40728775924719:3180.997|17.4%:85|13
sarek-jan-2,3034.2797675402962,17619.0,0.2%:3028.5038098918553:836.236|4.7%:3|3,0.3%:3026.1580382454163:1192.06|6.8%:11|5,17.6%:2499.5854365365785:1287.06|7.3%:23|5,87.2%:389.3071113647238:491.824|2.8%:40|2,99.8%:5.127790285959243:2783.532|15.8%:85|11
sarek-jan-3,3248.4529118946075,18878.0,0.0%:3247.1779558693643:777.251|4.1%:6|4,0.1%:3244.0308879913055:1273.085|6.7%:12|6,28.1%:2334.5982545762995:1289.085|6.8%:23|5,87.3%:411.6221746533695:445.834|2.4%:40|2,99.8%:5.607036088530883:3466.421|18.4%:85|13
