workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
chipseq-may-1,2719.6380013007074,13607.0,36.0%:1740.3740290708301:0.0|0.0%,39.6%:1641.9195996402746:1412.471|10.4%,39.6%:1641.9195996402746:1412.471|10.4%,48.9%:1390.974707413745:0.0|0.0%,58.7%:1122.3705253461303:0.0|0.0%
chipseq-may-2,2693.2167874334646,13099.0,36.0%:1723.202011839019:0.0|0.0%,39.8%:1621.9410273777908:1373.14|10.5%,39.8%:1621.9410273777908:1373.14|10.5%,48.9%:1375.090527762204:0.0|0.0%,58.8%:1109.6204008904042:0.0|0.0%
chipseq-may-3,2706.444885361975,13266.0,36.0%:1731.7798938271096:0.0|0.0%,39.7%:1631.2754688148375:1410.372|10.6%,39.7%:1631.2754688148375:1410.372|10.6%,48.9%:1382.674700973391:0.0|0.0%,58.8%:1115.719070616571:0.0|0.0%
