workflow,footprint,makespan,flexible-6h,flexible-12h,flexible-24h,flexible-48h,flexible-96h
mag-aug-1,6332.427167440773,45898.0,3.5%:6113.348683683256:2724.762|5.9%:3|2,3.5%:6113.348683683256:2724.762|5.9%:3|2,8.1%:5821.151198293586:7457.286|16.2%:24|3,16.6%:5283.270335001936:8028.286|17.5%:45|4,19.7%:5087.923683378363:4810.286|10.5%:85|4
mag-aug-2,6228.410762099591,44188.0,2.9%:6049.170540551606:4459.994|10.1%:3|2,2.9%:6049.170540551606:4459.994|10.1%:3|2,8.0%:5728.259513814272:8364.491|18.9%:24|3,16.3%:5212.176942179214:5273.491|11.9%:45|4,19.6%:5008.869037784423:2949.491|6.7%:91|5
mag-aug-3,6380.990929138849,46342.0,3.6%:6153.601236384887:3193.877|6.9%:3|2,3.6%:6153.601236384887:3193.877|6.9%:3|2,8.0%:5872.533066373255:7038.631|15.2%:24|3,16.5%:5330.700026392082:4180.631|9.0%:45|4,19.6%:5130.189013925976:2351.631|5.1%:91|5
